player,round,hole,strokes,par,yds,score
"Reyes, Marco",1,16,4,4,181,0
"Reyes, Marco",1,17,5,5,260,0
"Reyes, Marco",1,18,3,3,71,0
"Hernandez, Frank",1,1,5,5,269,0
"Hernandez, Frank",1,2,4,4,220,0
"Hernandez, Frank",1,3,3,3,124,0
"Hernandez, Frank",1,4,5,4,202,1
"Hernandez, Frank",1,5,4,4,173,0
"Hernandez, Frank",1,6,4,4,192,0
"Hernandez, Frank",1,7,4,3,134,1
"Hernandez, Frank",1,8,5,4,219,1
"Hernandez, Frank",1,9,4,5,258,-1
"Hernandez, Frank",1,10,4,4,174,0
"Hernandez, Frank",1,11,4,4,153,0
"Hernandez, Frank",1,12,3,3,75,0
"Hernandez, Frank",1,13,5,4,195,1
"Hernandez, Frank",1,14,5,5,301,0
"Hernandez, Frank",1,15,5,4,209,1
"Hernandez, Frank",1,16,4,4,181,0
"Hernandez, Frank",1,17,5,5,260,0
"Hernandez, Frank",1,18,2,3,71,-1
"Calderon, Mario",1,1,4,5,269,-1
"Calderon, Mario",1,2,4,4,220,0
"Calderon, Mario",1,3,4,3,124,1
"Calderon, Mario",1,4,4,4,202,0
"Calderon, Mario",1,5,4,4,173,0
"Calderon, Mario",1,6,6,4,192,2
"Calderon, Mario",1,7,3,3,134,0
"Calderon, Mario",1,8,4,4,219,0
"Calderon, Mario",1,9,4,5,258,-1
"Calderon, Mario",1,10,4,4,174,0
"Calderon, Mario",1,11,6,4,153,2
"Calderon, Mario",1,12,3,3,75,0
"Calderon, Mario",1,13,4,4,195,0
"Calderon, Mario",1,14,7,5,301,2
"Calderon, Mario",1,15,3,4,209,-1
"Calderon, Mario",1,16,4,4,181,0
"Calderon, Mario",1,17,5,5,260,0
"Calderon, Mario",1,18,2,3,71,-1
"Brindis, Manuel",1,1,4,5,269,-1
"Brindis, Manuel",1,2,5,4,220,1
"Brindis, Manuel",1,3,5,3,124,2
"Brindis, Manuel",1,4,4,4,202,0
"Brindis, Manuel",1,5,4,4,173,0
"Brindis, Manuel",1,6,2,4,192,-2
"Brindis, Manuel",1,7,4,3,134,1
"Brindis, Manuel",1,8,4,4,219,0
"Brindis, Manuel",1,9,4,5,258,-1
"Brindis, Manuel",1,10,4,4,174,0
"Brindis, Manuel",1,11,5,4,153,1
"Brindis, Manuel",1,12,3,3,75,0
"Brindis, Manuel",1,13,4,4,195,0
"Brindis, Manuel",1,14,7,5,301,2
"Brindis, Manuel",1,15,4,4,209,0
"Brindis, Manuel",1,16,4,4,181,0
"Brindis, Manuel",1,17,6,5,260,1
"Brindis, Manuel",1,18,2,3,71,-1
"Aron, Kyle",1,1,4,5,269,-1
"Aron, Kyle",1,2,3,4,220,-1
"Aron, Kyle",1,3,3,3,124,0
"Aron, Kyle",1,4,4,4,202,0
"Aron, Kyle",1,5,4,4,173,0
"Aron, Kyle",1,6,4,4,192,0
"Aron, Kyle",1,7,4,3,134,1
"Aron, Kyle",1,8,5,4,219,1
"Aron, Kyle",1,9,5,5,258,0
"Aron, Kyle",1,10,4,4,174,0
"Aron, Kyle",1,11,4,4,153,0
"Aron, Kyle",1,12,3,3,75,0
"Aron, Kyle",1,13,5,4,195,1
"Aron, Kyle",1,14,6,5,301,1
"Aron, Kyle",1,15,4,4,209,0
"Aron, Kyle",1,16,4,4,181,0
"Aron, Kyle",1,17,5,5,260,0
"Aron, Kyle",1,18,4,3,71,1
"Copello, Mariano",1,1,5,5,269,0
"Copello, Mariano",1,2,5,4,220,1
"Copello, Mariano",1,3,4,3,124,1
"Copello, Mariano",1,4,5,4,202,1
"Copello, Mariano",1,5,4,4,173,0
"Copello, Mariano",1,6,3,4,192,-1
"Copello, Mariano",1,7,3,3,134,0
"Copello, Mariano",1,8,5,4,219,1
"Copello, Mariano",1,9,6,5,258,1
"Copello, Mariano",1,10,4,4,174,0
"Copello, Mariano",1,11,4,4,153,0
"Copello, Mariano",1,12,3,3,75,0
"Copello, Mariano",1,13,4,4,195,0
"Copello, Mariano",1,14,5,5,301,0
"Copello, Mariano",1,15,4,4,209,0
"Copello, Mariano",1,16,3,4,181,-1
"Copello, Mariano",1,17,5,5,260,0
"Copello, Mariano",1,18,4,3,71,1
"Barron, Mario Cesar",1,1,5,5,269,0
"Barron, Mario Cesar",1,2,5,4,220,1
"Barron, Mario Cesar",1,3,4,3,124,1
"Barron, Mario Cesar",1,4,4,4,202,0
"Barron, Mario Cesar",1,5,4,4,173,0
"Barron, Mario Cesar",1,6,4,4,192,0
"Barron, Mario Cesar",1,7,3,3,134,0
"Barron, Mario Cesar",1,8,5,4,219,1
"Barron, Mario Cesar",1,9,5,5,258,0
"Barron, Mario Cesar",1,10,4,4,174,0
"Barron, Mario Cesar",1,11,4,4,153,0
"Barron, Mario Cesar",1,12,3,3,75,0
"Barron, Mario Cesar",1,13,4,4,195,0
"Barron, Mario Cesar",1,14,5,5,301,0
"Barron, Mario Cesar",1,15,4,4,209,0
"Barron, Mario Cesar",1,16,4,4,181,0
"Barron, Mario Cesar",1,17,5,5,260,0
"Barron, Mario Cesar",1,18,4,3,71,1
"Perri, James",1,1,5,5,269,0
"Perri, James",1,2,5,4,220,1
"Perri, James",1,3,4,3,124,1
"Perri, James",1,4,4,4,202,0
"Perri, James",1,5,4,4,173,0
"Perri, James",1,6,4,4,192,0
"Perri, James",1,7,3,3,134,0
"Perri, James",1,8,5,4,219,1
"Perri, James",1,9,4,5,258,-1
"Perri, James",1,10,4,4,174,0
"Perri, James",1,11,6,4,153,2
"Perri, James",1,12,3,3,75,0
"Perri, James",1,13,6,4,195,2
"Perri, James",1,14,5,5,301,0
"Perri, James",1,15,4,4,209,0
"Perri, James",1,16,3,4,181,-1
"Perri, James",1,17,5,5,260,0
"Perri, James",1,18,2,3,71,-1
"Gallegos, Oswaldo",1,1,4,5,269,-1
"Gallegos, Oswaldo",1,2,4,4,220,0
"Gallegos, Oswaldo",1,3,4,3,124,1
"Gallegos, Oswaldo",1,4,5,4,202,1
"Gallegos, Oswaldo",1,5,4,4,173,0
"Gallegos, Oswaldo",1,6,4,4,192,0
"Gallegos, Oswaldo",1,7,4,3,134,1
"Gallegos, Oswaldo",1,8,4,4,219,0
"Gallegos, Oswaldo",1,9,5,5,258,0
"Gallegos, Oswaldo",1,10,5,4,174,1
"Gallegos, Oswaldo",1,11,5,4,153,1
"Gallegos, Oswaldo",1,12,2,3,75,-1
"Gallegos, Oswaldo",1,13,3,4,195,-1
"Gallegos, Oswaldo",1,14,5,5,301,0
"Gallegos, Oswaldo",1,15,6,4,209,2
"Gallegos, Oswaldo",1,16,4,4,181,0
"Gallegos, Oswaldo",1,17,5,5,260,0
"Gallegos, Oswaldo",1,18,3,3,71,0
"Barragan, Osvaldo",1,1,4,5,269,-1
"Barragan, Osvaldo",1,2,4,4,220,0
"Barragan, Osvaldo",1,3,5,3,124,2
"Barragan, Osvaldo",1,4,5,4,202,1
"Barragan, Osvaldo",1,5,3,4,173,-1
"Barragan, Osvaldo",1,6,4,4,192,0
"Barragan, Osvaldo",1,7,4,3,134,1
"Barragan, Osvaldo",1,8,5,4,219,1
"Barragan, Osvaldo",1,9,4,5,258,-1
"Barragan, Osvaldo",1,10,4,4,174,0
"Barragan, Osvaldo",1,11,4,4,153,0
"Barragan, Osvaldo",1,12,4,3,75,1
"Barragan, Osvaldo",1,13,4,4,195,0
"Barragan, Osvaldo",1,14,5,5,301,0
"Barragan, Osvaldo",1,15,5,4,209,1
"Barragan, Osvaldo",1,16,5,4,181,1
"Barragan, Osvaldo",1,17,4,5,260,-1
"Barragan, Osvaldo",1,18,3,3,71,0
"Reidt, Chris",1,1,6,5,269,1
"Reidt, Chris",1,2,4,4,220,0
"Reidt, Chris",1,3,4,3,124,1
"Reidt, Chris",1,4,4,4,202,0
"Reidt, Chris",1,5,4,4,173,0
"Reidt, Chris",1,6,3,4,192,-1
"Reidt, Chris",1,7,4,3,134,1
"Reidt, Chris",1,8,4,4,219,0
"Reidt, Chris",1,9,4,5,258,-1
"Reidt, Chris",1,10,4,4,174,0
"Reidt, Chris",1,11,5,4,153,1
"Reidt, Chris",1,12,2,3,75,-1
"Reidt, Chris",1,13,4,4,195,0
"Reidt, Chris",1,14,6,5,301,1
"Reidt, Chris",1,15,4,4,209,0
"Reidt, Chris",1,16,4,4,181,0
"Reidt, Chris",1,17,6,5,260,1
"Reidt, Chris",1,18,4,3,71,1
"Vazquez, Jorge",1,1,4,5,269,-1
"Vazquez, Jorge",1,2,5,4,220,1
"Vazquez, Jorge",1,3,4,3,124,1
"Vazquez, Jorge",1,4,4,4,202,0
"Vazquez, Jorge",1,5,4,4,173,0
"Vazquez, Jorge",1,6,3,4,192,-1
"Vazquez, Jorge",1,7,3,3,134,0
"Vazquez, Jorge",1,8,5,4,219,1
"Vazquez, Jorge",1,9,4,5,258,-1
"Vazquez, Jorge",1,10,4,4,174,0
"Vazquez, Jorge",1,11,3,4,153,-1
"Vazquez, Jorge",1,12,4,3,75,1
"Vazquez, Jorge",1,13,4,4,195,0
"Vazquez, Jorge",1,14,6,5,301,1
"Vazquez, Jorge",1,15,4,4,209,0
"Vazquez, Jorge",1,16,6,4,181,2
"Vazquez, Jorge",1,17,6,5,260,1
"Vazquez, Jorge",1,18,3,3,71,0
"Morgan, Kareem",1,1,5,5,269,0
"Morgan, Kareem",1,2,5,4,220,1
"Morgan, Kareem",1,3,5,3,124,2
"Morgan, Kareem",1,4,6,4,202,2
"Morgan, Kareem",1,5,4,4,173,0
"Morgan, Kareem",1,6,4,4,192,0
"Morgan, Kareem",1,7,2,3,134,-1
"Morgan, Kareem",1,8,4,4,219,0
"Morgan, Kareem",1,9,5,5,258,0
"Morgan, Kareem",1,10,4,4,174,0
"Morgan, Kareem",1,11,4,4,153,0
"Morgan, Kareem",1,12,3,3,75,0
"Morgan, Kareem",1,13,4,4,195,0
"Morgan, Kareem",1,14,5,5,301,0
"Morgan, Kareem",1,15,4,4,209,0
"Morgan, Kareem",1,16,4,4,181,0
"Morgan, Kareem",1,17,5,5,260,0
"Morgan, Kareem",1,18,4,3,71,1
"Perdomo, Martin",1,1,5,5,269,0
"Perdomo, Martin",1,2,4,4,220,0
"Perdomo, Martin",1,3,4,3,124,1
"Perdomo, Martin",1,4,4,4,202,0
"Perdomo, Martin",1,5,4,4,173,0
"Perdomo, Martin",1,6,4,4,192,0
"Perdomo, Martin",1,7,4,3,134,1
"Perdomo, Martin",1,8,4,4,219,0
"Perdomo, Martin",1,9,6,5,258,1
"Perdomo, Martin",1,10,4,4,174,0
"Perdomo, Martin",1,11,4,4,153,0
"Perdomo, Martin",1,12,3,3,75,0
"Perdomo, Martin",1,13,6,4,195,2
"Perdomo, Martin",1,14,5,5,301,0
"Perdomo, Martin",1,15,5,4,209,1
"Perdomo, Martin",1,16,3,4,181,-1
"Perdomo, Martin",1,17,5,5,260,0
"Perdomo, Martin",1,18,3,3,71,0
"Barragan, Luis",1,1,4,5,269,-1
"Barragan, Luis",1,2,5,4,220,1
"Barragan, Luis",1,3,4,3,124,1
"Barragan, Luis",1,4,5,4,202,1
"Barragan, Luis",1,5,4,4,173,0
"Barragan, Luis",1,6,6,4,192,2
"Barragan, Luis",1,7,4,3,134,1
"Barragan, Luis",1,8,3,4,219,-1
"Barragan, Luis",1,9,4,5,258,-1
"Barragan, Luis",1,10,5,4,174,1
"Barragan, Luis",1,11,4,4,153,0
"Barragan, Luis",1,12,2,3,75,-1
"Barragan, Luis",1,13,3,4,195,-1
"Barragan, Luis",1,14,5,5,301,0
"Barragan, Luis",1,15,4,4,209,0
"Barragan, Luis",1,16,5,4,181,1
"Barragan, Luis",1,17,5,5,260,0
"Barragan, Luis",1,18,5,3,71,2
"Godoy Marquez, Ivan",1,1,5,5,269,0
"Godoy Marquez, Ivan",1,2,4,4,220,0
"Godoy Marquez, Ivan",1,3,5,3,124,2
"Godoy Marquez, Ivan",1,4,4,4,202,0
"Godoy Marquez, Ivan",1,5,5,4,173,1
"Godoy Marquez, Ivan",1,6,4,4,192,0
"Godoy Marquez, Ivan",1,7,4,3,134,1
"Godoy Marquez, Ivan",1,8,4,4,219,0
"Godoy Marquez, Ivan",1,9,5,5,258,0
"Godoy Marquez, Ivan",1,10,5,4,174,1
"Godoy Marquez, Ivan",1,11,4,4,153,0
"Godoy Marquez, Ivan",1,12,3,3,75,0
"Godoy Marquez, Ivan",1,13,5,4,195,1
"Godoy Marquez, Ivan",1,14,5,5,301,0
"Godoy Marquez, Ivan",1,15,5,4,209,1
"Godoy Marquez, Ivan",1,16,4,4,181,0
"Godoy Marquez, Ivan",1,17,5,5,260,0
"Godoy Marquez, Ivan",1,18,2,3,71,-1
"Bicerne, Eduardo",1,1,5,5,269,0
"Bicerne, Eduardo",1,2,4,4,220,0
"Bicerne, Eduardo",1,3,4,3,124,1
"Bicerne, Eduardo",1,4,5,4,202,1
"Bicerne, Eduardo",1,5,5,4,173,1
"Bicerne, Eduardo",1,6,4,4,192,0
"Bicerne, Eduardo",1,7,4,3,134,1
"Bicerne, Eduardo",1,8,4,4,219,0
"Bicerne, Eduardo",1,9,4,5,258,-1
"Bicerne, Eduardo",1,10,4,4,174,0
"Bicerne, Eduardo",1,11,4,4,153,0
"Bicerne, Eduardo",1,12,3,3,75,0
"Bicerne, Eduardo",1,13,4,4,195,0
"Bicerne, Eduardo",1,14,6,5,301,1
"Bicerne, Eduardo",1,15,4,4,209,0
"Bicerne, Eduardo",1,16,5,4,181,1
"Bicerne, Eduardo",1,17,5,5,260,0
"Bicerne, Eduardo",1,18,4,3,71,1
"Reyes, Angel",1,1,5,5,269,0
"Reyes, Angel",1,2,4,4,220,0
"Reyes, Angel",1,3,4,3,124,1
"Reyes, Angel",1,4,5,4,202,1
"Reyes, Angel",1,5,4,4,173,0
"Reyes, Angel",1,6,3,4,192,-1
"Reyes, Angel",1,7,4,3,134,1
"Reyes, Angel",1,8,5,4,219,1
"Reyes, Angel",1,9,4,5,258,-1
"Reyes, Angel",1,10,4,4,174,0
"Reyes, Angel",1,11,5,4,153,1
"Reyes, Angel",1,12,3,3,75,0
"Reyes, Angel",1,13,4,4,195,0
"Reyes, Angel",1,14,6,5,301,1
"Reyes, Angel",1,15,4,4,209,0
"Reyes, Angel",1,16,6,4,181,2
"Reyes, Angel",1,17,5,5,260,0
"Reyes, Angel",1,18,3,3,71,0
"Aron, Jon",1,1,3,5,269,-2
"Aron, Jon",1,2,5,4,220,1
"Aron, Jon",1,3,3,3,124,0
"Aron, Jon",1,4,5,4,202,1
"Aron, Jon",1,5,3,4,173,-1
"Aron, Jon",1,6,6,4,192,2
"Aron, Jon",1,7,4,3,134,1
"Aron, Jon",1,8,5,4,219,1
"Aron, Jon",1,9,4,5,258,-1
"Aron, Jon",1,10,4,4,174,0
"Aron, Jon",1,11,3,4,153,-1
"Aron, Jon",1,12,3,3,75,0
"Aron, Jon",1,13,4,4,195,0
"Aron, Jon",1,14,7,5,301,2
"Aron, Jon",1,15,5,4,209,1
"Aron, Jon",1,16,4,4,181,0
"Aron, Jon",1,17,6,5,260,1
"Aron, Jon",1,18,4,3,71,1
"Orellana, Osman Rene",1,1,5,5,269,0
"Orellana, Osman Rene",1,2,5,4,220,1
"Orellana, Osman Rene",1,3,5,3,124,2
"Orellana, Osman Rene",1,4,5,4,202,1
"Orellana, Osman Rene",1,5,4,4,173,0
"Orellana, Osman Rene",1,6,5,4,192,1
"Orellana, Osman Rene",1,7,5,3,134,2
"Orellana, Osman Rene",1,8,4,4,219,0
"Orellana, Osman Rene",1,9,4,5,258,-1
"Orellana, Osman Rene",1,10,5,4,174,1
"Orellana, Osman Rene",1,11,4,4,153,0
"Orellana, Osman Rene",1,12,4,3,75,1
"Orellana, Osman Rene",1,13,4,4,195,0
"Orellana, Osman Rene",1,14,5,5,301,0
"Orellana, Osman Rene",1,15,4,4,209,0
"Orellana, Osman Rene",1,16,4,4,181,0
"Orellana, Osman Rene",1,17,4,5,260,-1
"Orellana, Osman Rene",1,18,3,3,71,0
"Hittle, William",1,1,5,5,269,0
"Hittle, William",1,2,5,4,220,1
"Hittle, William",1,3,4,3,124,1
"Hittle, William",1,4,4,4,202,0
"Hittle, William",1,5,4,4,173,0
"Hittle, William",1,6,3,4,192,-1
"Hittle, William",1,7,5,3,134,2
"Hittle, William",1,8,5,4,219,1
"Hittle, William",1,9,5,5,258,0
"Hittle, William",1,10,4,4,174,0
"Hittle, William",1,11,3,4,153,-1
"Hittle, William",1,12,4,3,75,1
"Hittle, William",1,13,5,4,195,1
"Hittle, William",1,14,5,5,301,0
"Hittle, William",1,15,5,4,209,1
"Hittle, William",1,16,5,4,181,1
"Hittle, William",1,17,4,5,260,-1
"Hittle, William",1,18,4,3,71,1
"Zhang, Kevin",1,1,5,5,269,0
"Zhang, Kevin",1,2,5,4,220,1
"Zhang, Kevin",1,3,4,3,124,1
"Zhang, Kevin",1,4,5,4,202,1
"Zhang, Kevin",1,5,3,4,173,-1
"Zhang, Kevin",1,6,4,4,192,0
"Zhang, Kevin",1,7,4,3,134,1
"Zhang, Kevin",1,8,5,4,219,1
"Zhang, Kevin",1,9,5,5,258,0
"Zhang, Kevin",1,10,4,4,174,0
"Zhang, Kevin",1,11,3,4,153,-1
"Zhang, Kevin",1,12,3,3,75,0
"Zhang, Kevin",1,13,6,4,195,2
"Zhang, Kevin",1,14,6,5,301,1
"Zhang, Kevin",1,15,4,4,209,0
"Zhang, Kevin",1,16,4,4,181,0
"Zhang, Kevin",1,17,5,5,260,0
"Zhang, Kevin",1,18,4,3,71,1
"Moorefield, Sebastian",1,1,5,5,269,0
"Moorefield, Sebastian",1,2,6,4,220,2
"Moorefield, Sebastian",1,3,4,3,124,1
"Moorefield, Sebastian",1,4,5,4,202,1
"Moorefield, Sebastian",1,5,4,4,173,0
"Moorefield, Sebastian",1,6,4,4,192,0
"Moorefield, Sebastian",1,7,3,3,134,0
"Moorefield, Sebastian",1,8,4,4,219,0
"Moorefield, Sebastian",1,9,4,5,258,-1
"Moorefield, Sebastian",1,10,4,4,174,0
"Moorefield, Sebastian",1,11,6,4,153,2
"Moorefield, Sebastian",1,12,3,3,75,0
"Moorefield, Sebastian",1,13,4,4,195,0
"Moorefield, Sebastian",1,14,5,5,301,0
"Moorefield, Sebastian",1,15,4,4,209,0
"Moorefield, Sebastian",1,16,6,4,181,2
"Moorefield, Sebastian",1,17,5,5,260,0
"Moorefield, Sebastian",1,18,3,3,71,0
"Sutherland, Shaun",1,1,6,5,269,1
"Sutherland, Shaun",1,2,6,4,220,2
"Sutherland, Shaun",1,3,5,3,124,2
"Sutherland, Shaun",1,4,5,4,202,1
"Sutherland, Shaun",1,5,3,4,173,-1
"Sutherland, Shaun",1,6,5,4,192,1
"Sutherland, Shaun",1,7,2,3,134,-1
"Sutherland, Shaun",1,8,6,4,219,2
"Sutherland, Shaun",1,9,6,5,258,1
"Sutherland, Shaun",1,10,4,4,174,0
"Sutherland, Shaun",1,11,4,4,153,0
"Sutherland, Shaun",1,12,3,3,75,0
"Sutherland, Shaun",1,13,4,4,195,0
"Sutherland, Shaun",1,14,5,5,301,0
"Sutherland, Shaun",1,15,4,4,209,0
"Sutherland, Shaun",1,16,4,4,181,0
"Sutherland, Shaun",1,17,5,5,260,0
"Sutherland, Shaun",1,18,3,3,71,0
"Hartman, Ryan",1,1,5,5,269,0
"Hartman, Ryan",1,2,5,4,220,1
"Hartman, Ryan",1,3,5,3,124,2
"Hartman, Ryan",1,4,4,4,202,0
"Hartman, Ryan",1,5,4,4,173,0
"Hartman, Ryan",1,6,3,4,192,-1
"Hartman, Ryan",1,7,4,3,134,1
"Hartman, Ryan",1,8,4,4,219,0
"Hartman, Ryan",1,9,6,5,258,1
"Hartman, Ryan",1,10,6,4,174,2
"Hartman, Ryan",1,11,3,4,153,-1
"Hartman, Ryan",1,12,3,3,75,0
"Hartman, Ryan",1,13,5,4,195,1
"Hartman, Ryan",1,14,6,5,301,1
"Hartman, Ryan",1,15,5,4,209,1
"Hartman, Ryan",1,16,5,4,181,1
"Hartman, Ryan",1,17,4,5,260,-1
"Hartman, Ryan",1,18,3,3,71,0
"Gaytan, Pablo",1,1,6,5,269,1
"Gaytan, Pablo",1,2,5,4,220,1
"Gaytan, Pablo",1,3,5,3,124,2
"Gaytan, Pablo",1,4,4,4,202,0
"Gaytan, Pablo",1,5,4,4,173,0
"Gaytan, Pablo",1,6,3,4,192,-1
"Gaytan, Pablo",1,7,4,3,134,1
"Gaytan, Pablo",1,8,5,4,219,1
"Gaytan, Pablo",1,9,4,5,258,-1
"Gaytan, Pablo",1,10,4,4,174,0
"Gaytan, Pablo",1,11,4,4,153,0
"Gaytan, Pablo",1,12,3,3,75,0
"Gaytan, Pablo",1,13,4,4,195,0
"Gaytan, Pablo",1,14,6,5,301,1
"Gaytan, Pablo",1,15,4,4,209,0
"Gaytan, Pablo",1,16,6,4,181,2
"Gaytan, Pablo",1,17,6,5,260,1
"Gaytan, Pablo",1,18,3,3,71,0
"Woodward, Mark",1,1,5,5,269,0
"Woodward, Mark",1,2,5,4,220,1
"Woodward, Mark",1,3,6,3,124,3
"Woodward, Mark",1,4,4,4,202,0
"Woodward, Mark",1,5,3,4,173,-1
"Woodward, Mark",1,6,3,4,192,-1
"Woodward, Mark",1,7,4,3,134,1
"Woodward, Mark",1,8,5,4,219,1
"Woodward, Mark",1,9,4,5,258,-1
"Woodward, Mark",1,10,4,4,174,0
"Woodward, Mark",1,11,5,4,153,1
"Woodward, Mark",1,12,5,3,75,2
"Woodward, Mark",1,13,5,4,195,1
"Woodward, Mark",1,14,6,5,301,1
"Woodward, Mark",1,15,4,4,209,0
"Woodward, Mark",1,16,4,4,181,0
"Woodward, Mark",1,17,5,5,260,0
"Woodward, Mark",1,18,3,3,71,0
"Budny, Mike",1,1,6,5,269,1
"Budny, Mike",1,2,4,4,220,0
"Budny, Mike",1,3,5,3,124,2
"Budny, Mike",1,4,5,4,202,1
"Budny, Mike",1,5,4,4,173,0
"Budny, Mike",1,6,4,4,192,0
"Budny, Mike",1,7,4,3,134,1
"Budny, Mike",1,8,6,4,219,2
"Budny, Mike",1,9,4,5,258,-1
"Budny, Mike",1,10,4,4,174,0
"Budny, Mike",1,11,4,4,153,0
"Budny, Mike",1,12,4,3,75,1
"Budny, Mike",1,13,4,4,195,0
"Budny, Mike",1,14,5,5,301,0
"Budny, Mike",1,15,4,4,209,0
"Budny, Mike",1,16,5,4,181,1
"Budny, Mike",1,17,5,5,260,0
"Budny, Mike",1,18,4,3,71,1
"OTSUKA, Aroma",1,1,5,5,269,0
"OTSUKA, Aroma",1,2,6,4,220,2
"OTSUKA, Aroma",1,3,4,3,124,1
"OTSUKA, Aroma",1,4,5,4,202,1
"OTSUKA, Aroma",1,5,5,4,173,1
"OTSUKA, Aroma",1,6,4,4,192,0
"OTSUKA, Aroma",1,7,4,3,134,1
"OTSUKA, Aroma",1,8,4,4,219,0
"OTSUKA, Aroma",1,9,5,5,258,0
"OTSUKA, Aroma",1,10,4,4,174,0
"OTSUKA, Aroma",1,11,3,4,153,-1
"OTSUKA, Aroma",1,12,3,3,75,0
"OTSUKA, Aroma",1,13,4,4,195,0
"OTSUKA, Aroma",1,14,6,5,301,1
"OTSUKA, Aroma",1,15,5,4,209,1
"OTSUKA, Aroma",1,16,5,4,181,1
"OTSUKA, Aroma",1,17,5,5,260,0
"OTSUKA, Aroma",1,18,4,3,71,1
"Pugh, Chandler",1,1,7,5,269,2
"Pugh, Chandler",1,2,6,4,220,2
"Pugh, Chandler",1,3,3,3,124,0
"Pugh, Chandler",1,4,5,4,202,1
"Pugh, Chandler",1,5,4,4,173,0
"Pugh, Chandler",1,6,3,4,192,-1
"Pugh, Chandler",1,7,3,3,134,0
"Pugh, Chandler",1,8,4,4,219,0
"Pugh, Chandler",1,9,5,5,258,0
"Pugh, Chandler",1,10,5,4,174,1
"Pugh, Chandler",1,11,5,4,153,1
"Pugh, Chandler",1,12,3,3,75,0
"Pugh, Chandler",1,13,3,4,195,-1
"Pugh, Chandler",1,14,6,5,301,1
"Pugh, Chandler",1,15,5,4,209,1
"Pugh, Chandler",1,16,4,4,181,0
"Pugh, Chandler",1,17,6,5,260,1
"Pugh, Chandler",1,18,4,3,71,1
"Perez, Gaston",1,1,5,5,269,0
"Perez, Gaston",1,2,6,4,220,2
"Perez, Gaston",1,3,4,3,124,1
"Perez, Gaston",1,4,4,4,202,0
"Perez, Gaston",1,5,5,4,173,1
"Perez, Gaston",1,6,3,4,192,-1
"Perez, Gaston",1,7,3,3,134,0
"Perez, Gaston",1,8,4,4,219,0
"Perez, Gaston",1,9,4,5,258,-1
"Perez, Gaston",1,10,5,4,174,1
"Perez, Gaston",1,11,4,4,153,0
"Perez, Gaston",1,12,4,3,75,1
"Perez, Gaston",1,13,5,4,195,1
"Perez, Gaston",1,14,6,5,301,1
"Perez, Gaston",1,15,5,4,209,1
"Perez, Gaston",1,16,4,4,181,0
"Perez, Gaston",1,17,6,5,260,1
"Perez, Gaston",1,18,4,3,71,1
"Peters, Lloyd",1,1,7,5,269,2
"Peters, Lloyd",1,2,7,4,220,3
"Peters, Lloyd",1,3,4,3,124,1
"Peters, Lloyd",1,4,4,4,202,0
"Peters, Lloyd",1,5,4,4,173,0
"Peters, Lloyd",1,6,3,4,192,-1
"Peters, Lloyd",1,7,4,3,134,1
"Peters, Lloyd",1,8,4,4,219,0
"Peters, Lloyd",1,9,5,5,258,0
"Peters, Lloyd",1,10,5,4,174,1
"Peters, Lloyd",1,11,5,4,153,1
"Peters, Lloyd",1,12,2,3,75,-1
"Peters, Lloyd",1,13,4,4,195,0
"Peters, Lloyd",1,14,6,5,301,1
"Peters, Lloyd",1,15,6,4,209,2
"Peters, Lloyd",1,16,5,4,181,1
"Peters, Lloyd",1,17,5,5,260,0
"Peters, Lloyd",1,18,2,3,71,-1
"Bichara, Rodrigo",1,1,5,5,269,0
"Bichara, Rodrigo",1,2,4,4,220,0
"Bichara, Rodrigo",1,3,6,3,124,3
"Bichara, Rodrigo",1,4,7,4,202,3
"Bichara, Rodrigo",1,5,3,4,173,-1
"Bichara, Rodrigo",1,6,4,4,192,0
"Bichara, Rodrigo",1,7,4,3,134,1
"Bichara, Rodrigo",1,8,6,4,219,2
"Bichara, Rodrigo",1,9,4,5,258,-1
"Bichara, Rodrigo",1,10,4,4,174,0
"Bichara, Rodrigo",1,11,6,4,153,2
"Bichara, Rodrigo",1,12,3,3,75,0
"Bichara, Rodrigo",1,13,3,4,195,-1
"Bichara, Rodrigo",1,14,6,5,301,1
"Bichara, Rodrigo",1,15,5,4,209,1
"Bichara, Rodrigo",1,16,4,4,181,0
"Bichara, Rodrigo",1,17,6,5,260,1
"Bichara, Rodrigo",1,18,3,3,71,0
"Barragan Jr, Jorge",1,1,5,5,269,0
"Barragan Jr, Jorge",1,2,4,4,220,0
"Barragan Jr, Jorge",1,3,4,3,124,1
"Barragan Jr, Jorge",1,4,5,4,202,1
"Barragan Jr, Jorge",1,5,5,4,173,1
"Barragan Jr, Jorge",1,6,4,4,192,0
"Barragan Jr, Jorge",1,7,4,3,134,1
"Barragan Jr, Jorge",1,8,4,4,219,0
"Barragan Jr, Jorge",1,9,6,5,258,1
"Barragan Jr, Jorge",1,10,5,4,174,1
"Barragan Jr, Jorge",1,11,5,4,153,1
"Barragan Jr, Jorge",1,12,4,3,75,1
"Barragan Jr, Jorge",1,13,5,4,195,1
"Barragan Jr, Jorge",1,14,6,5,301,1
"Barragan Jr, Jorge",1,15,5,4,209,1
"Barragan Jr, Jorge",1,16,4,4,181,0
"Barragan Jr, Jorge",1,17,5,5,260,0
"Barragan Jr, Jorge",1,18,3,3,71,0
"Yasutake, Justin",1,1,6,5,269,1
